date,state,daily,blood_a,blood_b,blood_ab,blood_o,donations_new,donations_regular,donations_irregular,spike_flag,is_holiday,is_weekend,days_to_holiday,regular_ratio,7dayave_regular,30dayave_new,predicted_daily
2025-08-31,Melaka,162,46,38,4,74,26,107,29,none,0,1,50.0,0.66,57.57,8.9,165.9139
2025-09-01,Melaka,120,29,39,7,45,28,67,25,none,0,0,49.0,0.55,52.43,9.67,76.75137
2025-09-02,Melaka,125,31,28,8,58,83,40,2,none,0,0,48.0,0.32,50.71,10.1,86.57817
2025-09-03,Melaka,119,38,31,10,40,13,87,19,none,0,0,47.0,0.72,50.43,12.67,48.58551
2025-09-04,Melaka,62,10,21,4,27,7,23,32,none,0,0,46.0,0.37,56.57,13.0,93.628845
2025-09-05,Melaka,0,0,0,0,0,0,0,0,none,0,0,45.0,0.0,47.86,13.23,11.564704
2025-09-06,Melaka,57,14,10,7,26,12,32,13,none,0,1,44.0,0.55,46.71,11.77,93.78761
2025-09-07,Melaka,202,45,53,8,96,24,146,32,none,0,1,43.0,0.72,50.86,12.03,143.42937
2025-09-08,Melaka,15,5,5,0,5,2,12,1,none,0,0,42.0,0.75,56.43,12.83,50.41562
2025-09-09,Melaka,119,28,21,12,58,16,90,13,none,0,0,41.0,0.75,48.57,12.43,44.479954
2025-09-10,Melaka,48,8,11,1,28,19,22,7,none,0,0,40.0,0.45,55.71,12.6,90.43305
2025-09-11,Melaka,120,23,32,7,58,69,34,17,none,0,0,39.0,0.28,46.43,13.2,85.03462
2025-09-12,Melaka,18,9,3,0,6,3,12,3,none,0,0,38.0,0.63,48.0,15.5,60.536545
2025-09-13,Melaka,44,13,9,4,18,11,27,6,none,0,1,37.0,0.6,49.71,15.07,118.57459
2025-09-14,Melaka,186,54,38,11,83,15,152,19,none,0,1,36.0,0.81,49.0,14.5,141.1693
2025-09-15,Melaka,81,28,20,7,26,17,48,16,none,0,0,35.0,0.59,49.86,15.0,71.42907
2025-09-16,Melaka,162,38,40,9,75,16,115,31,none,0,0,34.0,0.71,55.0,15.4,54.65655
2025-09-17,Melaka,42,9,9,3,21,5,32,5,none,0,0,33.0,0.74,58.57,15.57,54.717827
2025-09-18,Melaka,38,12,9,2,15,7,25,6,none,0,0,32.0,0.64,60.0,15.73,73.72448
2025-09-19,Melaka,20,3,7,1,9,0,18,2,none,0,0,31.0,0.86,58.71,15.0,40.332253
2025-09-20,Melaka,71,21,22,7,21,10,45,16,none,0,1,30.0,0.62,59.57,14.93,153.02753
2025-09-21,Melaka,106,29,30,8,39,8,83,15,none,0,1,29.0,0.78,62.14,14.73,169.70804
2025-09-22,Melaka,22,8,4,2,8,2,18,2,none,0,0,28.0,0.78,52.29,15.0,40.5925
2025-09-23,Melaka,92,25,25,5,37,22,50,20,none,0,0,27.0,0.54,48.0,15.07,70.073975
2025-09-24,Melaka,40,10,15,3,12,3,32,5,none,0,0,26.0,0.78,38.71,15.33,39.77156
2025-09-25,Melaka,86,18,29,8,31,13,52,21,none,0,0,25.0,0.6,38.71,14.97,58.794548
2025-09-26,Melaka,20,1,5,4,10,2,16,2,none,0,0,24.0,0.76,42.57,15.27,39.805397
2025-09-27,Melaka,117,36,27,4,50,22,66,29,none,0,1,23.0,0.56,42.29,14.87,88.78594
2025-09-28,Melaka,168,37,36,12,83,16,120,32,none,0,1,22.0,0.71,45.29,15.2,100.8589
2025-09-29,Melaka,20,2,7,2,9,1,16,3,none,0,0,21.0,0.76,50.57,15.7,40.26294
2025-09-30,Melaka,19,6,4,2,7,1,17,1,none,0,0,20.0,0.85,50.29,15.73,30.894892
2025-10-01,Melaka,91,31,27,4,29,21,44,26,none,0,0,19.0,0.48,45.57,14.9,72.534744
2025-10-02,Melaka,19,10,1,1,7,1,17,1,none,0,0,18.0,0.85,47.29,14.67,32.219704
2025-10-03,Melaka,207,56,68,7,76,173,33,1,none,0,0,17.0,0.16,42.29,11.93,86.88013
2025-10-04,Melaka,68,19,14,3,32,8,50,10,none,0,1,16.0,0.72,44.71,17.27,109.587746
2025-10-05,Melaka,176,45,52,11,68,14,146,16,none,0,1,15.0,0.82,42.43,17.3,112.54377
2025-10-06,Melaka,11,3,2,2,4,0,10,1,none,0,0,14.0,0.83,46.14,17.77,34.31765
2025-10-07,Melaka,40,9,13,1,17,2,31,7,none,0,0,13.0,0.76,45.29,17.37,44.660385
2025-10-08,Melaka,47,18,9,2,18,9,29,9,none,0,0,12.0,0.6,47.29,16.63,64.214134
2025-10-09,Melaka,111,30,28,7,46,12,81,18,none,0,0,11.0,0.72,45.14,16.87,48.19338
2025-10-10,Melaka,24,8,6,0,10,2,21,1,none,0,0,10.0,0.84,54.29,16.73,31.398952
2025-10-11,Melaka,68,18,22,4,24,6,56,6,none,0,1,9.0,0.81,52.57,16.17,140.3336
2025-10-12,Melaka,113,32,25,10,46,6,89,18,none,0,1,8.0,0.78,53.43,14.07,139.25212
2025-10-13,Melaka,18,3,7,0,8,1,16,1,none,0,0,7.0,0.84,45.29,14.17,29.683315
2025-10-14,Melaka,72,22,19,8,23,6,53,13,none,0,0,6.0,0.73,46.14,13.83,41.77413
2025-10-15,Melaka,118,31,27,11,49,25,65,28,none,0,0,5.0,0.55,49.29,13.53,70.06017
2025-10-16,Melaka,119,35,29,6,49,12,83,24,none,0,0,4.0,0.69,54.43,13.8,62.551838
2025-10-17,Melaka,21,6,5,2,8,1,19,1,none,0,0,3.0,0.86,54.71,13.67,38.468605
2025-10-18,Melaka,73,17,17,8,31,8,58,7,none,0,1,2.0,0.78,54.43,13.53,132.32861
2025-10-19,Melaka,139,29,29,7,74,16,91,32,none,0,1,1.0,0.65,54.71,13.57,127.04131
2025-10-20,Melaka,83,24,20,5,34,0,83,0,none,1,0,0.0,0.99,55.0,14.1,-2.5273962
2025-10-21,Melaka,16,3,4,0,9,0,16,0,none,0,0,65.0,0.94,64.57,13.77,33.633377
2025-10-22,Melaka,103,23,26,11,43,28,68,7,none,0,0,64.0,0.65,59.29,13.5,83.79738
2025-10-23,Melaka,44,11,10,4,19,5,34,5,none,0,0,63.0,0.76,59.71,14.37,59.162212
2025-10-24,Melaka,18,3,4,2,9,2,16,0,none,0,0,62.0,0.84,52.71,13.8,41.93015
2025-10-25,Melaka,68,19,12,6,31,8,47,13,none,0,1,61.0,0.68,52.29,13.77,150.28947
2025-10-26,Melaka,149,39,37,9,64,0,149,0,none,0,1,60.0,0.99,50.71,13.6,142.20813
2025-10-27,Melaka,22,3,9,1,9,3,17,2,none,0,0,59.0,0.74,59.0,13.53,64.18457
2025-10-28,Melaka,85,13,30,7,35,34,43,8,none,0,0,58.0,0.5,49.57,12.9,78.67874
2025-10-29,Melaka,148,35,52,10,51,53,83,12,none,0,0,57.0,0.56,53.43,13.5,85.15791
2025-10-30,Melaka,160,39,49,15,57,40,70,50,none,0,0,56.0,0.43,55.57,15.23,95.82282
2025-10-31,Melaka,23,8,7,0,8,0,23,0,none,0,0,55.0,0.96,60.71,16.53,30.13194
2025-11-01,Melaka,123,22,34,4,63,13,86,24,none,0,1,54.0,0.69,61.71,15.83,170.81508
2025-11-02,Melaka,120,27,38,10,45,12,87,21,none,0,1,53.0,0.72,67.29,16.23,189.95099
2025-11-03,Melaka,19,6,8,2,3,1,14,4,none,0,0,52.0,0.7,58.43,10.87,68.995674
2025-11-04,Melaka,38,11,11,1,15,6,11,21,none,0,0,51.0,0.28,58.0,10.63,94.24099
2025-11-05,Melaka,191,45,55,11,80,74,103,14,none,0,0,50.0,0.54,53.43,10.37,76.75137
2025-11-06,Melaka,60,20,15,3,22,9,43,8,none,0,0,49.0,0.7,56.29,12.83,64.982864
2025-11-07,Melaka,18,5,7,0,6,0,17,1,none,0,0,48.0,0.89,52.43,13.07,23.601376
2025-11-08,Melaka,48,12,10,3,23,3,40,5,none,0,1,47.0,0.82,51.57,12.77,145.88048
2025-11-09,Melaka,144,40,32,1,71,13,113,18,none,0,1,46.0,0.78,45.0,12.47,107.26777
2025-11-10,Melaka,84,23,20,7,34,42,31,11,none,0,0,45.0,0.36,48.71,12.83,82.193146
2025-11-11,Melaka,127,24,39,10,54,72,42,13,none,0,0,44.0,0.33,51.14,14.03,87.53506
2025-11-12,Melaka,93,27,22,7,37,14,48,31,none,0,0,43.0,0.51,55.57,16.23,85.42856
2025-11-13,Melaka,20,6,6,3,5,1,16,3,none,0,0,42.0,0.76,47.71,16.67,44.402424
2025-11-14,Melaka,109,28,35,6,40,30,50,29,none,0,0,41.0,0.45,43.86,16.5,79.28794
2025-11-15,Melaka,97,23,19,7,48,10,70,17,none,0,1,40.0,0.71,48.57,16.67,128.34544
2025-11-16,Melaka,152,35,40,8,69,6,131,15,none,0,1,39.0,0.86,52.86,16.6,149.242
2025-11-17,Melaka,20,6,5,1,8,3,14,3,none,0,0,38.0,0.67,55.43,16.77,67.38354
2025-11-18,Melaka,73,19,14,2,38,8,55,10,none,0,0,37.0,0.74,53.0,16.6,46.329174
2025-11-19,Melaka,15,5,7,0,3,0,14,1,none,0,0,36.0,0.88,54.86,16.33,24.939629
2025-11-20,Melaka,167,46,44,14,63,17,126,24,none,0,0,35.0,0.75,50.0,16.33,43.382156
2025-11-21,Melaka,18,7,2,1,8,0,17,1,none,0,0,34.0,0.89,65.71,16.9,35.528698
2025-11-22,Melaka,98,23,17,7,51,11,76,11,none,0,1,33.0,0.77,61.0,15.97,170.4409
2025-11-23,Melaka,115,17,32,3,63,17,74,24,none,0,1,32.0,0.64,61.86,16.17,156.11662
2025-11-24,Melaka,122,24,34,13,51,44,26,52,none,0,0,31.0,0.21,53.71,16.67,98.475136
2025-11-25,Melaka,115,25,29,11,50,27,34,54,none,0,0,30.0,0.29,55.43,17.87,93.68652
2025-11-26,Melaka,99,27,27,4,41,7,83,9,none,0,0,29.0,0.83,52.43,18.77,33.43316
2025-11-27,Melaka,96,19,26,5,46,16,64,16,none,0,0,28.0,0.66,62.29,18.9,79.26112
2025-11-28,Melaka,21,7,5,1,8,1,20,0,none,0,0,27.0,0.91,53.43,18.3,22.718359
2025-11-29,Melaka,106,22,27,2,55,19,74,13,none,0,1,26.0,0.69,53.86,16.57,149.02853
2025-11-30,Melaka,108,26,29,7,46,14,77,17,none,0,1,25.0,0.71,53.57,15.87,137.25029
2025-12-01,Melaka,14,3,7,1,3,0,10,4,none,0,0,24.0,0.67,54.0,16.33,62.9306
2025-12-02,Melaka,55,6,17,4,28,2,49,4,none,0,0,23.0,0.88,51.71,15.9,21.619055
2025-12-03,Melaka,76,19,25,3,29,12,48,16,none,0,0,22.0,0.62,53.86,15.57,67.4632
2025-12-04,Melaka,128,32,40,8,48,16,86,26,none,0,0,21.0,0.67,48.86,15.93,51.376106
2025-12-05,Melaka,11,4,4,0,3,1,10,0,none,0,0,20.0,0.83,52.0,16.27,30.894892
2025-12-06,Melaka,7,2,1,0,4,0,7,0,none,0,1,19.0,0.88,50.57,13.83,130.42725
2025-12-07,Melaka,327,88,82,20,137,25,250,52,normal_spike,0,1,18.0,0.76,41.0,13.53,95.62412
2025-12-08,Melaka,25,6,4,2,13,3,19,3,none,0,0,17.0,0.73,65.71,14.37,61.96563
2025-12-09,Melaka,59,13,18,8,20,9,43,7,none,0,0,16.0,0.72,67.0,14.37,69.18576
2025-12-10,Melaka,79,25,21,5,28,9,60,10,none,0,0,15.0,0.75,66.14,14.23,59.696495
2025-12-11,Melaka,81,16,24,10,31,27,39,15,none,0,0,14.0,0.48,67.86,13.13,99.69781
2025-12-12,Melaka,12,0,4,1,7,2,10,0,none,0,0,13.0,0.77,61.14,11.63,49.347385
2025-12-13,Melaka,79,21,22,5,31,6,65,8,none,0,1,12.0,0.81,61.14,11.23,171.29796
2025-12-14,Melaka,161,46,43,9,63,18,127,16,none,0,1,11.0,0.78,69.43,11.4,186.16905
2025-12-15,Melaka,13,3,4,1,5,0,11,2,none,0,0,10.0,0.79,51.86,11.0,34.576958
2025-12-16,Melaka,62,17,16,1,28,2,51,9,none,0,0,9.0,0.81,50.71,10.67,34.289658
2025-12-17,Melaka,58,14,14,3,27,14,30,14,none,0,0,8.0,0.51,51.86,10.53,74.13875
2025-12-18,Melaka,123,29,37,5,52,45,62,16,none,0,0,7.0,0.5,47.57,10.9,69.99882
2025-12-19,Melaka,9,0,2,1,6,0,8,1,none,0,0,6.0,0.8,50.86,12.13,35.400047
2025-12-20,Melaka,66,10,17,1,38,3,55,8,none,0,1,5.0,0.82,50.57,12.13,142.22342
2025-12-21,Melaka,186,46,50,7,83,30,123,33,none,0,1,4.0,0.66,49.14,11.67,130.91359
2025-12-22,Melaka,22,5,3,2,12,2,19,1,none,0,0,3.0,0.83,48.57,12.67,37.075943
2025-12-23,Melaka,60,15,12,6,27,14,38,8,none,0,0,2.0,0.62,49.71,12.37,53.543453
2025-12-24,Melaka,78,18,25,5,30,19,47,12,none,0,0,1.0,0.59,47.86,12.27,63.587616
2025-12-25,Melaka,135,31,41,6,57,14,86,35,none,1,0,0.0,0.63,50.29,11.43,72.10415
2025-12-26,Melaka,10,3,4,0,3,0,9,1,none,0,0,,0.82,53.71,11.0,28.717348
2025-12-27,Melaka,12,5,3,0,4,1,11,0,none,0,1,,0.85,53.86,10.77,136.7363
2025-12-28,Melaka,201,46,52,8,95,34,134,33,none,0,1,,0.66,47.57,10.27,102.27572
2025-12-29,Melaka,35,8,9,3,15,1,34,0,none,0,0,,0.94,49.14,11.37,13.131292
2025-12-30,Melaka,107,23,22,10,52,10,55,42,none,0,0,,0.51,51.29,10.77,67.14105
2025-12-31,Melaka,25,8,3,4,10,1,22,2,none,0,0,,0.85,53.71,10.63,24.29786
2025-01-01,Negeri Sembilan,84,18,26,5,35,20,46,18,none,0,0,28.0,0.54,29.14,10.27,62.426304
2025-01-02,Negeri Sembilan,25,3,11,0,11,1,21,3,none,0,0,27.0,0.81,35.71,10.6,31.937286
2025-01-03,Negeri Sembilan,20,4,5,2,9,1,15,4,none,0,0,26.0,0.71,34.29,10.63,44.011116
2025-01-04,Negeri Sembilan,76,21,16,6,33,20,39,17,none,0,1,25.0,0.51,35.0,10.03,73.33624
2025-01-05,Negeri Sembilan,89,34,20,3,32,15,49,25,none,0,1,24.0,0.54,33.43,10.27,77.79437
2025-01-06,Negeri Sembilan,21,4,8,1,8,0,18,3,none,0,0,23.0,0.82,29.86,10.77,30.517338
2025-01-07,Negeri Sembilan,26,4,5,5,12,4,18,4,none,0,0,22.0,0.67,30.29,10.47,48.422623
2025-01-08,Negeri Sembilan,75,14,18,9,34,29,44,2,none,0,0,21.0,0.58,29.43,10.13,62.096745
2025-01-09,Negeri Sembilan,79,21,22,3,33,36,40,3,none,0,0,20.0,0.5,29.14,11.1,62.096745
2025-01-10,Negeri Sembilan,14,4,5,0,5,0,13,1,none,0,0,19.0,0.87,31.86,12.27,20.003561
2025-01-11,Negeri Sembilan,0,0,0,0,0,0,0,0,none,0,1,18.0,0.0,31.57,11.6,-1.4785585
2025-01-12,Negeri Sembilan,79,23,21,1,34,10,54,15,none,0,1,17.0,0.68,26.0,9.43,83.35421
2025-01-13,Negeri Sembilan,21,6,3,1,11,0,18,3,none,0,0,16.0,0.82,26.71,9.67,32.646587
2025-01-14,Negeri Sembilan,0,0,0,0,0,0,0,0,none,0,0,15.0,0.0,26.71,9.1,14.290231
2025-01-15,Negeri Sembilan,38,9,10,1,18,8,29,1,none,0,0,14.0,0.74,24.14,8.67,36.73273
2025-01-16,Negeri Sembilan,84,28,25,4,27,20,61,3,none,0,0,13.0,0.72,22.0,8.9,42.94121
2025-01-17,Negeri Sembilan,14,5,3,0,6,1,12,1,none,0,0,12.0,0.8,25.0,9.47,27.245644
2025-01-18,Negeri Sembilan,43,13,8,3,19,7,24,12,none,0,1,11.0,0.55,24.86,8.93,77.4383
2025-01-19,Negeri Sembilan,41,7,9,1,24,7,25,9,none,0,1,10.0,0.6,28.29,8.13,79.86075
2025-01-20,Negeri Sembilan,32,6,9,1,16,0,27,5,none,0,0,9.0,0.82,24.14,8.37,24.489582
2025-01-21,Negeri Sembilan,20,4,5,1,10,1,15,4,none,0,0,8.0,0.71,25.43,7.93,38.40135
2025-01-22,Negeri Sembilan,60,14,12,4,30,29,22,9,none,0,0,7.0,0.36,27.57,7.57,71.81002
2025-01-23,Negeri Sembilan,79,23,19,7,30,13,54,12,none,0,0,6.0,0.68,26.57,8.33,46.761086
2025-01-24,Negeri Sembilan,37,6,11,2,18,3,32,2,none,0,0,5.0,0.84,25.57,8.7,20.703526
2025-01-25,Negeri Sembilan,45,9,10,0,26,7,22,16,none,0,1,4.0,0.48,28.43,8.8,72.36723
2025-01-26,Negeri Sembilan,94,16,17,2,59,10,62,22,none,0,1,3.0,0.65,28.14,8.6,88.08351
2025-01-27,Negeri Sembilan,0,0,0,0,0,0,0,0,none,0,0,2.0,0.0,33.43,8.87,-2.859309
2025-01-28,Negeri Sembilan,60,13,20,3,24,4,45,11,none,0,0,1.0,0.74,29.57,8.53,35.567867
2025-01-29,Negeri Sembilan,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,33.86,8.3,1.2173575
2025-01-30,Negeri Sembilan,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,30.71,8.27,3.079262
2025-01-31,Negeri Sembilan,23,5,10,0,8,1,18,4,none,0,0,59.0,0.75,23.0,8.2,37.782516
2025-02-01,Negeri Sembilan,60,11,21,0,28,12,33,15,none,0,1,58.0,0.54,21.0,7.57,78.54575
2025-02-02,Negeri Sembilan,69,20,16,3,30,14,38,17,none,0,1,57.0,0.54,22.57,7.93,79.683014
2025-02-03,Negeri Sembilan,22,2,3,1,16,2,19,1,none,0,0,56.0,0.83,19.14,8.37,28.916977
2025-02-04,Negeri Sembilan,13,5,2,0,6,0,13,0,none,0,0,55.0,0.93,21.86,7.77,19.176249
2025-02-05,Negeri Sembilan,78,21,23,3,31,24,44,10,none,0,0,54.0,0.56,17.29,7.27,61.544624
2025-02-06,Negeri Sembilan,29,4,11,3,11,3,20,6,none,0,0,53.0,0.67,23.57,8.07,47.763844
2025-02-07,Negeri Sembilan,23,4,8,1,10,2,18,3,none,0,0,52.0,0.75,26.43,8.03,34.792007
2025-02-08,Negeri Sembilan,69,18,17,5,29,14,39,16,none,0,1,51.0,0.56,26.43,7.13,75.621475
2025-02-09,Negeri Sembilan,27,5,7,4,11,6,16,5,none,0,1,50.0,0.57,27.29,6.4,78.22094
2025-02-10,Negeri Sembilan,31,10,6,3,12,2,28,1,none,0,0,49.0,0.88,24.14,6.6,18.812801
2025-02-11,Negeri Sembilan,0,0,0,0,0,0,0,0,none,0,0,48.0,0.0,25.43,6.67,9.455914
2025-02-12,Negeri Sembilan,125,33,31,9,52,77,40,8,none,0,0,47.0,0.32,23.57,6.33,70.61704
2025-02-13,Negeri Sembilan,105,23,29,9,44,57,32,16,none,0,0,46.0,0.3,23.0,8.9,73.52017
2025-02-14,Negeri Sembilan,21,4,8,0,9,3,16,2,none,0,0,45.0,0.73,24.71,10.8,36.8139
2025-02-15,Negeri Sembilan,0,0,0,0,0,0,0,0,none,0,1,44.0,0.0,24.43,10.63,-3.3040278
2025-02-16,Negeri Sembilan,113,23,27,9,54,16,85,12,none,0,1,43.0,0.75,18.86,9.97,86.83299
2025-02-17,Negeri Sembilan,26,4,9,1,12,1,17,8,none,0,0,42.0,0.63,28.71,10.47,55.360195
2025-02-18,Negeri Sembilan,30,7,11,1,11,5,21,4,none,0,0,41.0,0.68,27.14,10.27,52.72931
2025-02-19,Negeri Sembilan,132,37,37,9,49,43,72,17,none,0,0,40.0,0.54,30.14,10.2,66.845406
2025-02-20,Negeri Sembilan,72,20,21,5,26,17,51,4,none,0,0,39.0,0.7,34.71,11.63,54.22923
2025-02-21,Negeri Sembilan,60,18,12,5,25,10,24,26,none,0,0,38.0,0.39,37.43,12.17,71.620476
2025-02-22,Negeri Sembilan,106,24,30,8,44,28,54,24,none,0,1,37.0,0.5,38.57,11.53,77.579
2025-02-23,Negeri Sembilan,118,27,33,10,48,22,68,28,none,0,1,36.0,0.57,46.29,12.03,98.46691
2025-02-24,Negeri Sembilan,28,8,10,0,10,3,21,4,none,0,0,35.0,0.72,43.86,12.67,47.111137
2025-02-25,Negeri Sembilan,57,14,15,4,24,7,49,1,none,0,0,34.0,0.84,44.43,12.53,31.006691
2025-02-26,Negeri Sembilan,56,11,17,0,28,6,42,8,none,0,0,33.0,0.74,48.43,12.43,42.48881
2025-02-27,Negeri Sembilan,108,25,30,1,52,30,33,45,none,0,0,32.0,0.3,44.14,12.63,79.79761
2025-02-28,Negeri Sembilan,41,10,11,0,20,2,32,7,none,0,0,31.0,0.76,41.57,13.5,41.049213
2025-03-01,Negeri Sembilan,96,22,15,3,56,6,65,25,none,0,1,30.0,0.67,42.71,13.57,101.323364
2025-03-02,Negeri Sembilan,0,0,0,0,0,0,0,0,none,0,1,29.0,0.0,44.29,13.77,-4.737716
2025-03-03,Negeri Sembilan,21,4,7,0,10,4,15,2,none,0,0,28.0,0.68,34.57,13.73,50.184246
2025-03-04,Negeri Sembilan,7,2,1,0,4,0,7,0,none,0,0,27.0,0.88,33.71,13.47,19.040094
2025-03-05,Negeri Sembilan,22,4,3,3,12,0,20,2,none,0,0,26.0,0.87,27.71,13.0,20.333122
2025-03-06,Negeri Sembilan,13,1,3,2,7,0,11,2,none,0,0,25.0,0.79,24.57,12.93,28.123817
2025-03-07,Negeri Sembilan,96,26,25,2,43,21,54,21,none,0,0,24.0,0.56,21.43,12.93,56.62423
2025-03-08,Negeri Sembilan,0,0,0,0,0,0,0,0,none,0,1,23.0,0.0,24.57,12.83,-6.5212197
2025-03-09,Negeri Sembilan,139,34,41,7,57,23,83,33,none,0,1,22.0,0.59,15.29,12.73,77.14857
2025-03-10,Negeri Sembilan,19,4,7,0,8,2,15,2,none,0,0,21.0,0.75,27.14,13.43,36.566364
2025-03-11,Negeri Sembilan,24,7,4,0,13,1,21,2,none,0,0,20.0,0.84,27.14,13.03,24.356016
2025-03-12,Negeri Sembilan,117,29,36,8,44,39,75,3,none,0,0,19.0,0.64,29.14,12.87,53.619606
2025-03-13,Negeri Sembilan,16,5,2,2,7,1,14,1,none,0,0,18.0,0.82,37.0,14.1,34.934742
2025-03-14,Negeri Sembilan,65,15,11,5,34,21,32,12,none,0,0,17.0,0.48,37.43,14.13,70.95251
2025-03-15,Negeri Sembilan,93,26,24,3,40,16,45,32,none,0,1,16.0,0.48,34.29,12.27,73.512085
2025-03-16,Negeri Sembilan,0,0,0,0,0,0,0,0,none,0,1,15.0,0.0,40.71,10.9,-4.6050096
2025-03-17,Negeri Sembilan,18,4,6,0,8,0,14,4,none,0,0,14.0,0.74,28.86,10.8,41.148293
2025-03-18,Negeri Sembilan,21,7,6,0,8,1,18,2,none,0,0,13.0,0.82,28.71,10.8,33.351044
2025-03-19,Negeri Sembilan,27,4,8,4,11,12,15,0,none,0,0,12.0,0.54,28.29,10.3,63.870975
2025-03-20,Negeri Sembilan,58,19,11,2,26,9,33,16,none,0,0,11.0,0.56,19.71,10.67,58.282295
2025-03-21,Negeri Sembilan,12,5,2,0,5,1,7,4,none,0,0,10.0,0.54,22.43,10.8,56.077595
2025-03-22,Negeri Sembilan,84,25,15,5,39,13,53,18,none,0,1,9.0,0.62,18.86,9.4,78.93485
2025-03-23,Negeri Sembilan,0,0,0,0,0,0,0,0,none,0,1,8.0,0.0,20.0,9.27,-2.8674421
2025-03-24,Negeri Sembilan,11,0,6,1,4,1,10,0,none,0,0,7.0,0.83,20.0,8.93,24.503212
2025-03-25,Negeri Sembilan,12,2,4,1,5,0,10,2,none,0,0,6.0,0.77,19.43,8.03,32.324768
2025-03-26,Negeri Sembilan,41,10,10,3,18,10,26,5,none,0,0,5.0,0.62,18.29,7.3,49.37801
2025-03-27,Negeri Sembilan,14,2,6,0,6,2,11,1,none,0,0,4.0,0.73,19.86,7.53,34.13433
2025-03-28,Negeri Sembilan,89,19,20,3,47,10,60,19,none,0,0,3.0,0.67,16.71,7.37,45.588806
2025-03-29,Negeri Sembilan,116,24,34,7,51,15,77,24,none,0,1,2.0,0.66,24.29,7.5,67.15674
2025-03-30,Negeri Sembilan,0,0,0,0,0,0,0,0,none,0,1,1.0,0.0,27.71,7.0,-13.377583
2025-03-31,Negeri Sembilan,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,27.71,6.93,3.079262
2025-04-01,Negeri Sembilan,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,26.29,6.73,-0.56598854
2025-04-02,Negeri Sembilan,27,6,5,2,14,4,17,6,none,0,0,66.0,0.61,24.86,6.73,53.09644
2025-04-03,Negeri Sembilan,62,16,16,3,27,13,36,13,none,0,0,65.0,0.57,23.57,6.73,61.11316
2025-04-04,Negeri Sembilan,34,6,5,3,20,1,30,3,none,0,0,64.0,0.86,27.14,7.17,28.076841
2025-04-05,Negeri Sembilan,112,24,31,7,50,23,64,25,none,0,1,63.0,0.57,22.86,7.2,78.612
2025-04-06,Negeri Sembilan,127,36,35,7,49,15,84,28,none,0,1,62.0,0.66,21.0,7.97,88.45678
2025-04-07,Negeri Sembilan,29,11,6,4,8,1,26,2,none,0,0,61.0,0.87,33.0,7.77,28.776
2025-04-08,Negeri Sembilan,21,6,2,2,11,2,18,1,none,0,0,60.0,0.82,36.71,7.8,41.410736
2025-04-09,Negeri Sembilan,33,9,9,1,14,6,21,6,none,0,0,59.0,0.62,39.29,7.1,66.23691
2025-04-10,Negeri Sembilan,42,10,10,3,19,4,29,9,none,0,0,58.0,0.67,39.86,7.23,59.339924
2025-04-11,Negeri Sembilan,34,10,8,1,15,2,31,1,none,0,0,57.0,0.89,38.86,7.33,26.982342
2025-04-12,Negeri Sembilan,0,0,0,0,0,0,0,0,none,0,1,56.0,0.0,39.0,6.1,2.1576653
2025-04-13,Negeri Sembilan,0,0,0,0,0,0,0,0,none,0,1,55.0,0.0,29.86,6.07,-2.813212
2025-04-14,Negeri Sembilan,66,17,13,5,31,13,32,21,none,0,0,54.0,0.48,17.86,5.37,65.334145
2025-04-15,Negeri Sembilan,19,3,6,1,9,1,17,1,none,0,0,53.0,0.85,18.71,5.27,24.05291
2025-04-16,Negeri Sembilan,45,13,12,4,16,10,32,3,none,0,0,52.0,0.7,18.57,5.3,47.72763
2025-04-17,Negeri Sembilan,74,19,26,5,24,22,43,9,none,0,0,51.0,0.57,20.14,5.63,61.544624
2025-04-18,Negeri Sembilan,41,12,11,0,18,1,32,8,none,0,0,50.0,0.76,22.14,6.33,35.837135
2025-04-19,Negeri Sembilan,71,17,21,3,30,24,24,23,none,0,1,49.0,0.33,22.29,5.97,67.88844
2025-04-20,Negeri Sembilan,0,0,0,0,0,0,0,0,none,0,1,48.0,0.0,25.71,6.47,-1.6504614
2025-04-21,Negeri Sembilan,35,5,12,0,18,6,26,3,none,0,0,47.0,0.72,25.71,6.43,41.544285
2025-04-22,Negeri Sembilan,32,6,8,1,17,1,29,2,none,0,0,46.0,0.88,24.86,6.2,18.812801
2025-04-23,Negeri Sembilan,138,33,33,8,64,44,52,42,none,0,0,45.0,0.37,26.57,6.23,71.6631
2025-04-24,Negeri Sembilan,135,40,31,8,56,45,63,27,none,0,0,44.0,0.46,29.43,7.67,68.39576
2025-04-25,Negeri Sembilan,23,6,9,1,7,1,19,3,none,0,0,43.0,0.79,32.29,9.17,36.428425
2025-04-26,Negeri Sembilan,73,23,21,2,27,11,49,13,none,0,1,42.0,0.66,30.43,8.87,90.80959
2025-04-27,Negeri Sembilan,116,20,30,8,58,22,73,21,none,0,1,41.0,0.62,34.0,9.17,86.539215
2025-04-28,Negeri Sembilan,21,3,5,1,12,0,18,3,none,0,0,40.0,0.82,44.43,9.57,38.10615
