date,state,daily,blood_a,blood_b,blood_ab,blood_o,donations_new,donations_regular,donations_irregular,spike_flag,is_holiday,is_weekend,days_to_holiday,regular_ratio,7dayave_regular,30dayave_new
2023-09-29,Kelantan,0,0,0,0,0,0,0,0,none,0,1,44.0,0.0,20.71,14.0
2023-09-30,Kelantan,47,17,8,3,19,12,23,12,none,0,1,43.0,0.48,17.57,13.43
2023-10-01,Kelantan,29,7,9,6,7,8,17,4,none,0,0,42.0,0.57,16.43,13.13
2023-10-02,Kelantan,26,5,10,2,9,2,23,1,none,0,0,41.0,0.85,13.57,13.4
2023-10-03,Kelantan,15,5,7,0,3,1,13,1,none,0,0,40.0,0.81,15.29,13.13
2023-10-04,Kelantan,51,14,14,2,21,26,18,7,none,0,0,39.0,0.35,14.86,12.93
2023-10-05,Kelantan,35,13,8,2,12,1,29,5,none,0,0,38.0,0.81,15.43,13.8
2023-10-06,Kelantan,47,9,20,2,16,17,13,17,none,0,1,37.0,0.27,17.57,13.83
2023-10-07,Kelantan,34,4,12,3,15,10,17,7,none,0,1,36.0,0.49,19.43,14.13
2023-10-08,Kelantan,42,17,7,0,18,7,28,7,none,0,0,35.0,0.65,18.57,14.43
2023-10-09,Kelantan,22,4,3,1,14,2,19,1,none,0,0,34.0,0.83,20.14,14.57
2023-10-10,Kelantan,83,16,26,8,33,63,15,5,none,0,0,33.0,0.18,19.57,14.27
2023-10-11,Kelantan,33,5,11,4,13,17,13,3,none,0,0,32.0,0.38,19.86,16.03
2023-10-12,Kelantan,56,12,17,1,26,28,17,11,none,0,0,31.0,0.3,19.14,16.0
2023-10-13,Kelantan,11,4,4,1,2,3,4,4,none,0,1,30.0,0.33,17.43,15.77
2023-10-14,Kelantan,83,21,12,6,44,24,39,20,none,0,1,29.0,0.46,16.14,15.0
2023-10-15,Kelantan,25,5,5,2,13,1,18,6,none,0,0,28.0,0.69,19.29,13.9
2023-10-16,Kelantan,37,8,14,3,12,5,25,7,none,0,0,27.0,0.66,17.86,13.5
2023-10-17,Kelantan,26,6,6,2,12,4,17,5,none,0,0,26.0,0.63,18.71,13.67
2023-10-18,Kelantan,77,22,22,2,31,58,18,1,none,0,0,25.0,0.23,19.0,13.57
2023-10-19,Kelantan,50,15,12,4,19,17,27,6,none,0,0,24.0,0.53,19.71,14.23
2023-10-20,Kelantan,19,5,4,2,8,4,11,4,none,0,1,23.0,0.55,21.14,14.53
2023-10-21,Kelantan,23,8,6,1,8,12,8,3,none,0,1,22.0,0.33,22.14,14.63
2023-10-22,Kelantan,25,4,6,1,14,1,21,3,none,0,0,21.0,0.81,17.71,12.33
2023-10-23,Kelantan,39,9,13,3,14,7,30,2,none,0,0,20.0,0.75,18.14,12.3
2023-10-24,Kelantan,52,17,11,3,21,18,27,7,none,0,0,19.0,0.51,18.86,12.07
2023-10-25,Kelantan,42,11,7,6,18,6,35,1,none,0,0,18.0,0.81,20.29,12.4
2023-10-26,Kelantan,14,2,4,0,8,1,11,2,none,0,0,17.0,0.73,22.71,12.57
2023-10-27,Kelantan,0,0,0,0,0,0,0,0,none,0,1,16.0,0.0,20.43,12.1
2023-10-28,Kelantan,41,17,9,2,13,5,29,7,none,0,1,15.0,0.69,18.86,11.97
2023-10-29,Kelantan,32,9,8,3,12,8,16,8,none,0,0,14.0,0.48,21.86,12.0
2023-10-30,Kelantan,16,5,8,0,3,3,13,0,none,0,0,13.0,0.76,21.14,12.27
2023-10-31,Kelantan,77,30,17,2,28,39,26,12,none,0,0,12.0,0.33,18.71,11.97
2023-11-01,Kelantan,24,4,10,0,10,2,20,2,none,0,0,11.0,0.8,18.57,13.0
2023-11-02,Kelantan,52,13,14,5,20,14,24,14,none,0,0,10.0,0.45,16.43,13.0
2023-11-03,Kelantan,46,9,20,2,15,26,15,5,none,0,1,9.0,0.32,18.29,13.43
2023-11-04,Kelantan,29,6,9,0,14,12,11,6,none,0,1,8.0,0.37,20.43,13.43
2023-11-05,Kelantan,61,15,14,3,29,4,44,13,none,0,0,7.0,0.71,17.86,13.8
2023-11-06,Kelantan,60,17,19,4,20,14,45,1,none,0,0,6.0,0.74,21.86,13.37
2023-11-07,Kelantan,92,15,36,8,33,43,47,2,none,0,0,5.0,0.51,26.43,13.5
2023-11-08,Kelantan,22,4,5,0,13,5,16,1,none,0,0,4.0,0.7,29.43,14.7
2023-11-09,Kelantan,26,9,5,2,10,3,17,6,none,0,0,3.0,0.63,28.86,14.8
2023-11-10,Kelantan,0,0,0,0,0,0,0,0,none,0,1,2.0,0.0,27.86,12.8
2023-11-11,Kelantan,8,3,1,0,4,0,6,2,none,0,1,1.0,0.67,25.71,12.23
2023-11-12,Kelantan,57,8,21,7,21,29,22,6,none,1,0,0.0,0.38,25.0,11.3
2023-11-13,Kelantan,12,1,6,2,3,4,6,2,none,0,0,42.0,0.46,21.86,12.17
2023-11-14,Kelantan,43,14,14,2,13,4,29,10,none,0,0,41.0,0.66,16.29,11.5
2023-11-15,Kelantan,187,45,60,16,66,58,103,26,extreme_spike,0,0,40.0,0.55,13.71,11.6
2023-11-16,Kelantan,26,8,9,1,8,9,11,6,none,0,0,39.0,0.41,26.14,13.37
2023-11-17,Kelantan,0,0,0,0,0,0,0,0,none,0,1,38.0,0.0,25.29,13.53
2023-11-18,Kelantan,34,8,9,3,14,6,25,3,none,0,1,37.0,0.71,25.29,11.6
2023-11-19,Kelantan,17,5,8,1,3,1,16,0,none,0,0,36.0,0.89,28.0,11.23
2023-11-20,Kelantan,55,12,13,7,23,30,15,10,none,0,0,35.0,0.27,27.14,11.13
2023-11-21,Kelantan,66,16,14,3,33,43,19,4,none,0,0,34.0,0.28,28.43,11.73
2023-11-22,Kelantan,82,23,23,9,27,35,27,20,none,0,0,33.0,0.33,27.0,13.13
2023-11-23,Kelantan,56,16,14,4,22,16,32,8,none,0,0,32.0,0.56,16.14,14.07
2023-11-24,Kelantan,5,3,1,0,1,3,2,0,none,0,1,31.0,0.33,19.14,14.0
2023-11-25,Kelantan,61,20,16,3,22,12,42,7,none,0,1,30.0,0.68,19.43,13.9
2023-11-26,Kelantan,31,13,7,3,8,4,22,5,none,0,0,29.0,0.69,21.86,14.27
2023-11-27,Kelantan,45,12,10,3,20,9,30,6,none,0,0,28.0,0.65,22.71,14.4
2023-11-28,Kelantan,78,24,15,3,36,36,34,8,none,0,0,27.0,0.43,24.86,14.53
2023-11-29,Kelantan,99,30,32,6,31,18,46,35,none,0,0,26.0,0.46,27.0,15.47
2023-11-30,Kelantan,24,12,1,0,11,7,15,2,none,0,0,25.0,0.6,29.71,15.97
2023-12-01,Kelantan,0,0,0,0,0,0,0,0,none,0,1,24.0,0.0,27.29,14.9
2023-12-02,Kelantan,31,5,11,1,14,4,19,8,none,0,1,23.0,0.59,27.0,14.83
2023-12-03,Kelantan,91,27,19,8,37,13,67,11,none,0,0,22.0,0.73,23.71,14.5
2023-12-04,Kelantan,26,7,7,1,11,6,16,4,none,0,0,21.0,0.59,30.14,14.07
2023-12-05,Kelantan,33,13,6,1,13,5,24,4,none,0,0,20.0,0.71,28.14,13.87
2023-12-06,Kelantan,30,7,7,3,13,3,25,2,none,0,0,19.0,0.81,26.71,13.9
2023-12-07,Kelantan,36,7,16,0,13,4,30,2,none,0,0,18.0,0.81,23.71,13.53
2023-12-08,Kelantan,92,21,23,6,42,18,55,19,none,0,1,17.0,0.59,25.86,12.23
2023-12-09,Kelantan,40,16,6,3,15,8,20,12,none,0,1,16.0,0.49,33.71,12.67
2023-12-10,Kelantan,52,11,9,2,30,2,47,3,none,0,0,15.0,0.89,33.86,12.83
2023-12-11,Kelantan,39,9,13,1,16,4,31,4,none,0,0,14.0,0.78,31.0,12.9
2023-12-12,Kelantan,137,32,44,13,48,49,43,45,normal_spike,0,0,13.0,0.31,33.14,13.03
2023-12-13,Kelantan,27,7,7,0,13,5,16,6,none,0,0,12.0,0.57,35.86,13.7
2023-12-14,Kelantan,35,6,15,2,12,5,27,3,none,0,0,11.0,0.75,34.57,13.73
2023-12-15,Kelantan,22,8,4,2,8,3,17,2,none,0,1,10.0,0.74,34.14,13.77
2023-12-16,Kelantan,0,0,0,0,0,0,0,0,none,0,1,9.0,0.0,28.71,11.93
2023-12-17,Kelantan,36,8,10,1,17,3,29,4,none,0,0,8.0,0.78,25.86,11.63
2023-12-18,Kelantan,23,5,5,2,11,2,15,6,none,0,0,7.0,0.62,23.29,11.73
2023-12-19,Kelantan,43,15,7,4,17,10,28,5,none,0,0,6.0,0.64,21.0,11.6
2023-12-20,Kelantan,45,8,13,5,19,11,27,7,none,0,0,5.0,0.59,18.86,11.9
2023-12-21,Kelantan,34,11,5,1,17,5,16,13,none,0,0,4.0,0.46,20.43,11.27
2023-12-22,Kelantan,31,9,10,2,10,10,16,5,none,0,1,3.0,0.5,18.86,10.0
2023-12-23,Kelantan,82,20,25,4,33,18,52,12,none,0,1,2.0,0.63,18.71,9.17
2023-12-24,Kelantan,91,30,17,8,36,19,53,19,none,0,0,1.0,0.58,26.14,9.23
2023-12-25,Kelantan,30,10,10,2,8,3,20,7,none,1,0,0.0,0.65,29.57,9.77
2023-12-26,Kelantan,59,8,18,3,30,11,35,13,none,0,0,46.0,0.58,30.29,9.47
2023-12-27,Kelantan,70,22,12,5,31,15,43,12,none,0,0,45.0,0.61,31.29,9.7
2023-12-28,Kelantan,41,11,9,4,17,7,29,5,none,0,0,44.0,0.69,33.57,9.9
2023-12-29,Kelantan,0,0,0,0,0,0,0,0,none,0,1,43.0,0.0,35.43,8.93
2023-12-30,Kelantan,55,15,14,6,20,10,32,13,none,0,1,42.0,0.57,33.14,8.33
2023-12-31,Kelantan,74,27,17,4,26,8,61,5,none,0,0,41.0,0.81,30.29,8.43
2024-01-01,Kelantan,57,15,18,4,20,7,47,3,none,0,0,40.0,0.81,31.43,8.7
2024-01-02,Kelantan,39,10,9,3,17,3,30,6,none,0,0,39.0,0.75,35.29,8.8
2024-01-03,Kelantan,46,11,8,5,22,4,30,12,none,0,0,38.0,0.64,34.57,8.47
2024-01-04,Kelantan,51,13,15,5,18,9,24,18,none,0,0,37.0,0.46,32.71,8.4
2024-01-05,Kelantan,13,6,1,3,3,7,3,3,none,0,1,36.0,0.21,32.0,8.53
2024-01-06,Kelantan,56,11,22,4,19,13,25,18,none,0,1,35.0,0.44,32.43,8.67
2024-01-07,Kelantan,41,12,10,2,17,5,31,5,none,0,0,34.0,0.74,31.43,8.97
2024-01-08,Kelantan,89,21,27,5,36,42,38,9,none,0,0,33.0,0.42,27.14,8.53
2024-01-09,Kelantan,95,22,34,4,35,45,33,17,none,0,0,32.0,0.34,25.86,9.67
2024-01-10,Kelantan,37,14,10,3,10,3,30,4,none,0,0,31.0,0.79,26.29,11.1
2024-01-11,Kelantan,92,27,24,3,38,23,34,35,none,0,0,30.0,0.37,26.29,11.07
2024-01-12,Kelantan,0,0,0,0,0,0,0,0,none,0,1,29.0,0.0,27.71,10.2
2024-01-13,Kelantan,53,13,18,5,17,7,33,13,none,0,1,28.0,0.61,27.29,10.03
2024-01-14,Kelantan,39,4,11,3,21,4,30,5,none,0,0,27.0,0.75,28.43,10.1
2024-01-15,Kelantan,77,25,18,3,31,19,41,17,none,0,0,26.0,0.53,28.29,10.13
2024-01-16,Kelantan,67,9,10,5,43,28,33,6,none,0,0,25.0,0.49,28.71,10.77
2024-01-17,Kelantan,94,15,16,3,60,16,59,19,none,0,0,24.0,0.62,28.71,11.6
2024-01-18,Kelantan,76,18,15,4,39,35,37,4,none,0,0,23.0,0.48,32.86,12.07
2024-01-19,Kelantan,19,7,2,1,9,9,8,2,none,0,1,22.0,0.4,33.29,12.9
2024-01-20,Kelantan,88,21,24,2,41,29,32,27,none,0,1,21.0,0.36,34.43,12.83
2024-01-21,Kelantan,49,5,10,5,29,10,23,16,none,0,0,20.0,0.46,34.29,13.63
2024-01-22,Kelantan,45,12,10,2,21,3,32,10,none,0,0,19.0,0.7,33.29,13.63
2024-01-23,Kelantan,64,14,12,9,29,27,31,6,none,0,0,18.0,0.48,32.0,13.13
2024-01-24,Kelantan,39,9,9,1,20,23,12,4,none,0,0,17.0,0.3,31.71,13.4
2024-01-25,Kelantan,48,14,13,3,18,21,15,12,none,0,0,16.0,0.31,25.0,14.07
2024-01-26,Kelantan,41,14,5,2,20,3,23,15,none,0,1,15.0,0.55,21.86,14.4
2024-01-27,Kelantan,68,15,11,4,38,11,41,16,none,0,1,14.0,0.59,24.0,14.0
2024-01-28,Kelantan,36,11,9,2,14,4,25,7,none,0,0,13.0,0.68,25.29,14.13
2024-01-29,Kelantan,27,3,6,3,15,5,17,5,none,0,0,12.0,0.61,25.57,14.27
2024-01-30,Kelantan,75,21,14,7,33,27,29,19,none,0,0,11.0,0.38,23.43,14.1
2024-01-31,Kelantan,25,6,4,4,11,2,19,4,none,0,0,10.0,0.73,23.14,14.73
2024-02-01,Kelantan,14,5,4,1,4,3,11,0,none,0,0,9.0,0.73,24.14,14.57
2024-02-02,Kelantan,0,0,0,0,0,0,0,0,none,0,1,8.0,0.0,23.57,14.57
2024-02-03,Kelantan,155,43,35,7,70,76,69,10,normal_spike,0,1,7.0,0.44,20.29,14.43
2024-02-04,Kelantan,13,5,3,2,3,2,11,0,none,0,0,6.0,0.79,24.29,16.67
2024-02-05,Kelantan,36,8,10,3,15,5,25,6,none,0,0,5.0,0.68,22.29,16.5
2024-02-06,Kelantan,59,17,15,4,23,20,24,15,none,0,0,4.0,0.4,23.43,16.23
2024-02-07,Kelantan,17,3,5,0,9,3,11,3,none,0,0,3.0,0.61,22.71,16.73
2024-02-08,Kelantan,55,19,8,2,26,23,30,2,none,0,0,2.0,0.54,21.57,15.43
2024-02-09,Kelantan,0,0,0,0,0,0,0,0,none,0,1,1.0,0.0,24.29,14.7
2024-02-10,Kelantan,33,6,13,1,13,8,18,7,none,1,1,0.0,0.53,24.29,14.6
2024-02-11,Kelantan,66,16,18,5,27,21,31,14,none,1,0,0.0,0.46,17.0,14.1
2024-02-12,Kelantan,29,9,8,1,11,11,12,6,none,0,0,58.0,0.4,19.86,14.8
2024-02-13,Kelantan,36,8,13,3,12,5,27,4,none,0,0,57.0,0.73,18.0,14.93
2024-02-14,Kelantan,73,13,24,3,33,17,22,34,none,0,0,56.0,0.3,18.43,14.97
2024-02-15,Kelantan,92,16,27,9,40,44,12,36,none,0,0,55.0,0.13,20.0,14.9
2024-02-16,Kelantan,0,0,0,0,0,0,0,0,none,0,1,54.0,0.0,17.43,15.43
2024-02-17,Kelantan,31,11,8,0,12,10,16,5,none,0,1,53.0,0.5,17.43,14.9
2024-02-18,Kelantan,61,15,11,3,32,8,47,6,none,0,0,52.0,0.76,17.14,14.07
2024-02-19,Kelantan,68,15,21,4,28,17,39,12,none,0,0,51.0,0.57,19.43,14.03
2024-02-20,Kelantan,38,10,4,1,23,7,26,5,none,0,0,50.0,0.67,23.29,13.63
2024-02-21,Kelantan,18,5,6,2,5,1,15,2,none,0,0,49.0,0.79,23.14,13.53
2024-02-22,Kelantan,46,16,6,4,20,15,25,6,none,0,0,48.0,0.53,22.14,13.47
2024-02-23,Kelantan,39,7,12,5,15,16,17,6,none,0,1,47.0,0.42,24.0,13.07
2024-02-24,Kelantan,32,7,4,3,18,6,23,3,none,0,1,46.0,0.7,26.43,12.83
2024-02-25,Kelantan,82,18,24,6,34,13,60,9,none,0,0,45.0,0.72,27.43,12.33
2024-02-26,Kelantan,73,24,19,2,28,21,38,14,none,0,0,44.0,0.51,29.29,12.67
2024-02-27,Kelantan,19,5,7,2,5,1,15,3,none,0,0,43.0,0.75,29.14,13.0
2024-02-28,Kelantan,98,31,26,9,32,57,33,8,none,0,0,42.0,0.33,27.57,12.9
2024-02-29,Kelantan,52,13,15,4,20,6,43,3,none,0,0,41.0,0.81,30.14,14.63
2024-03-01,Kelantan,355,84,95,21,155,84,231,40,extreme_spike,0,1,40.0,0.65,32.71,13.93
2024-03-02,Kelantan,44,6,14,4,20,17,20,7,none,0,1,39.0,0.44,63.29,16.67
2024-03-03,Kelantan,158,49,45,7,57,20,103,35,normal_spike,0,0,38.0,0.65,62.86,17.13
2024-03-04,Kelantan,123,29,34,11,49,42,67,14,normal_spike,0,0,37.0,0.54,69.0,17.8
2024-03-05,Kelantan,85,27,20,9,29,12,59,14,none,0,0,36.0,0.69,73.14,16.67
2024-03-06,Kelantan,74,23,16,4,31,13,50,11,none,0,0,35.0,0.67,79.43,17.0
2024-03-07,Kelantan,106,24,33,4,45,26,37,43,normal_spike,0,0,34.0,0.35,81.86,17.27
2024-03-08,Kelantan,59,20,13,5,21,22,21,16,none,0,1,33.0,0.35,81.0,17.47
2024-03-09,Kelantan,93,33,21,4,35,19,63,11,none,0,1,32.0,0.67,51.0,18.1
2024-03-10,Kelantan,41,8,11,1,21,2,37,2,none,0,0,31.0,0.88,57.14,17.97
2024-03-11,Kelantan,87,27,20,8,32,16,58,13,none,0,0,30.0,0.66,47.71,18.03
2024-03-12,Kelantan,2,0,2,0,0,0,2,0,none,0,0,29.0,0.67,46.43,18.3
2024-03-13,Kelantan,1,0,1,0,0,0,1,0,none,0,0,28.0,0.5,38.29,17.6
2024-03-14,Kelantan,3,2,0,0,1,0,3,0,none,0,0,27.0,0.75,31.29,17.23
2024-03-15,Kelantan,119,37,26,12,44,13,83,23,normal_spike,0,1,26.0,0.69,26.43,17.07
2024-03-16,Kelantan,0,0,0,0,0,0,0,0,none,0,1,25.0,0.0,35.29,16.93
2024-03-17,Kelantan,2,1,1,0,0,0,2,0,none,0,0,24.0,0.67,26.29,15.47
2024-03-18,Kelantan,6,0,3,1,2,0,6,0,none,0,0,23.0,0.86,21.29,15.47
2024-03-19,Kelantan,34,6,8,3,17,1,27,6,none,0,0,22.0,0.77,13.86,15.13
2024-03-20,Kelantan,35,10,10,1,14,9,22,4,none,0,0,21.0,0.61,17.43,14.9
2024-03-21,Kelantan,54,14,17,2,21,18,21,15,none,0,0,20.0,0.38,20.43,14.63
2024-03-22,Kelantan,27,8,9,1,9,4,19,4,none,0,1,19.0,0.68,23.0,15.0
2024-03-23,Kelantan,35,13,9,0,13,6,22,7,none,0,1,18.0,0.61,13.86,15.1
2024-03-24,Kelantan,43,12,15,4,12,12,23,8,none,0,0,17.0,0.52,17.0,14.8
2024-03-25,Kelantan,56,15,15,6,20,22,34,0,none,0,0,16.0,0.6,20.0,14.67
2024-03-26,Kelantan,60,20,17,4,19,35,21,4,none,0,0,15.0,0.34,24.0,15.2
2024-03-27,Kelantan,8,4,1,0,3,0,8,0,none,0,0,14.0,0.89,23.14,15.93
2024-03-28,Kelantan,41,8,11,2,20,14,23,4,none,0,0,13.0,0.55,21.14,15.23
2024-03-29,Kelantan,0,0,0,0,0,0,0,0,none,0,1,12.0,0.0,21.43,15.67
2024-03-30,Kelantan,54,15,16,4,19,6,34,14,none,0,1,11.0,0.62,18.71,13.77
2024-03-31,Kelantan,18,3,4,0,11,1,15,2,none,0,0,10.0,0.79,20.43,13.77
2024-04-01,Kelantan,20,6,2,2,10,8,10,2,none,0,0,9.0,0.48,19.29,11.0
2024-04-02,Kelantan,39,9,10,2,18,12,20,7,none,0,0,8.0,0.5,15.86,10.7
2024-04-03,Kelantan,36,13,12,1,10,11,20,5,none,0,0,7.0,0.54,15.71,10.43
2024-04-04,Kelantan,74,21,14,5,34,13,48,13,none,0,0,6.0,0.64,17.43,9.4
2024-04-05,Kelantan,61,16,17,4,24,25,20,16,none,0,1,5.0,0.32,21.0,9.43
2024-04-06,Kelantan,53,20,11,7,15,13,20,20,none,0,1,4.0,0.37,23.86,9.83
2024-04-07,Kelantan,88,19,27,4,38,6,72,10,none,0,0,3.0,0.81,21.86,9.4
2024-04-08,Kelantan,73,16,27,8,22,8,58,7,none,0,0,2.0,0.78,30.0,8.87
2024-04-09,Kelantan,6,0,2,0,4,0,6,0,none,0,0,1.0,0.86,36.86,8.5
2024-04-10,Kelantan,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,34.86,8.43
2024-04-11,Kelantan,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,32.0,7.9
2024-04-12,Kelantan,13,2,4,0,7,4,8,1,none,0,1,66.0,0.57,25.14,7.9
2024-04-13,Kelantan,19,5,5,2,7,4,10,5,none,0,1,65.0,0.5,23.43,8.03
2024-04-14,Kelantan,40,10,12,2,16,8,26,6,none,0,0,64.0,0.63,22.0,8.17
2024-04-15,Kelantan,51,21,13,3,14,6,33,12,none,0,0,63.0,0.63,15.43,8.0
2024-04-16,Kelantan,74,24,16,4,30,34,38,2,none,0,0,62.0,0.51,11.86,8.2
2024-04-17,Kelantan,78,19,19,8,32,47,27,4,none,0,0,61.0,0.34,16.43,9.33
2024-04-18,Kelantan,30,8,9,2,11,7,20,3,none,0,0,60.0,0.65,20.29,10.9
2024-04-19,Kelantan,0,0,0,0,0,0,0,0,none,0,1,59.0,0.0,23.14,11.1
2024-04-20,Kelantan,47,13,13,2,19,15,22,10,none,0,1,58.0,0.46,22.0,10.8
2024-04-21,Kelantan,90,27,19,7,37,34,44,12,none,0,0,57.0,0.48,23.71,10.7
2024-04-22,Kelantan,34,14,6,1,13,9,21,4,none,0,0,56.0,0.6,26.29,11.7
2024-04-23,Kelantan,47,8,10,4,25,3,42,2,none,0,0,55.0,0.88,24.57,11.8
2024-04-24,Kelantan,28,8,6,1,13,2,23,3,none,0,0,54.0,0.79,25.14,11.5
2024-04-25,Kelantan,23,5,5,1,12,0,20,3,none,0,0,53.0,0.83,24.57,10.83
2024-04-26,Kelantan,0,0,0,0,0,0,0,0,none,0,1,52.0,0.0,24.57,9.67
2024-04-27,Kelantan,35,12,3,1,19,19,8,8,none,0,1,51.0,0.22,24.57,9.67
2024-04-28,Kelantan,71,17,20,5,29,22,46,3,none,0,0,50.0,0.64,22.57,9.83
2024-04-29,Kelantan,74,19,15,4,36,27,39,8,none,0,0,49.0,0.52,22.86,10.57
2024-04-30,Kelantan,56,9,15,7,25,9,41,6,none,0,0,48.0,0.72,25.43,11.27
2024-05-01,Kelantan,38,16,6,1,15,4,29,5,none,0,0,47.0,0.74,25.29,11.53
2024-05-02,Kelantan,62,15,16,6,25,14,41,7,none,0,0,46.0,0.65,26.14,11.4
2024-05-03,Kelantan,27,9,7,1,10,3,21,3,none,0,1,45.0,0.75,29.14,11.47
2024-05-04,Kelantan,64,15,16,2,31,16,33,15,none,0,1,44.0,0.51,32.14,11.2
2024-05-05,Kelantan,48,11,17,1,19,6,34,8,none,0,0,43.0,0.69,35.71,11.3
2024-05-06,Kelantan,26,8,7,3,8,6,18,2,none,0,0,42.0,0.67,34.0,10.67
2024-05-07,Kelantan,48,16,8,4,20,13,28,7,none,0,0,41.0,0.57,31.0,10.43
2024-05-08,Kelantan,79,23,28,2,26,35,34,10,none,0,0,40.0,0.42,29.14,10.67
2024-05-09,Kelantan,60,16,17,5,22,24,31,5,none,0,0,39.0,0.51,29.86,11.57
2024-05-10,Kelantan,57,13,22,1,21,10,37,10,none,0,1,38.0,0.64,28.43,12.37
2024-05-11,Kelantan,72,15,18,6,33,23,38,11,none,0,1,37.0,0.52,30.71,12.7
2024-05-12,Kelantan,91,17,27,5,42,16,63,12,none,0,0,36.0,0.68,31.43,13.47
2024-05-13,Kelantan,83,18,24,5,36,33,45,5,none,0,0,35.0,0.54,35.57,13.87
2024-05-14,Kelantan,69,17,20,9,23,33,29,7,none,0,0,34.0,0.41,39.43,14.83
2024-05-15,Kelantan,24,9,3,0,12,2,21,1,none,0,0,33.0,0.84,39.57,15.67
2024-05-16,Kelantan,35,5,12,3,15,10,21,4,none,0,0,32.0,0.58,37.71,15.53
2024-05-17,Kelantan,23,7,6,3,7,3,16,4,none,0,1,31.0,0.67,36.29,14.73
2024-05-18,Kelantan,70,13,21,3,33,33,27,10,none,0,1,30.0,0.38,33.29,13.27
2024-05-19,Kelantan,43,12,10,2,19,9,25,9,none,0,0,29.0,0.57,31.71,14.13
2024-05-20,Kelantan,59,16,16,4,23,16,33,10,none,0,0,28.0,0.55,26.29,14.43
2024-05-21,Kelantan,118,24,26,10,58,25,60,33,normal_spike,0,0,27.0,0.5,24.57,14.47
2024-05-22,Kelantan,58,12,19,2,25,13,30,15,none,0,0,26.0,0.51,29.0,14.17
2024-05-23,Kelantan,38,8,14,3,13,3,30,5,none,0,0,25.0,0.77,30.29,14.3
2024-05-24,Kelantan,42,13,9,4,16,23,12,7,none,0,1,24.0,0.28,31.57,14.3
2024-05-25,Kelantan,74,17,23,5,29,26,33,15,none,0,1,23.0,0.44,31.0,15.0
2024-05-26,Kelantan,56,13,18,6,19,13,38,5,none,0,0,22.0,0.67,31.86,15.87
2024-05-27,Kelantan,61,16,18,2,25,10,26,25,none,0,0,21.0,0.42,33.71,16.3
2024-05-28,Kelantan,84,20,22,7,35,26,51,7,none,0,0,20.0,0.6,32.71,16.0
2024-05-29,Kelantan,42,8,13,2,19,5,28,9,none,0,0,19.0,0.65,31.43,16.13
2024-05-30,Kelantan,25,5,7,0,13,3,20,2,none,0,0,18.0,0.77,31.14,15.4
2024-05-31,Kelantan,58,14,15,2,27,9,33,16,none,0,1,17.0,0.56,29.71,15.2
2024-06-01,Kelantan,60,16,22,4,18,19,23,18,none,0,1,16.0,0.38,32.71,15.37
2024-06-02,Kelantan,43,14,10,1,18,3,33,7,none,0,0,15.0,0.75,31.29,15.53
2024-06-03,Kelantan,44,8,7,2,27,11,24,9,none,0,0,14.0,0.53,30.57,15.53
2024-06-04,Kelantan,62,17,17,1,27,6,51,5,none,0,0,13.0,0.81,30.29,15.37
2024-06-05,Kelantan,51,10,21,6,14,13,28,10,none,0,0,12.0,0.54,30.29,15.37
2024-06-06,Kelantan,167,46,40,11,70,59,76,32,extreme_spike,0,0,11.0,0.45,30.29,15.6
2024-06-07,Kelantan,22,12,4,2,4,5,17,0,none,0,1,10.0,0.74,38.29,17.13
2024-06-08,Kelantan,63,20,18,5,20,13,42,8,none,0,1,9.0,0.66,36.0,16.13
2024-06-09,Kelantan,45,18,8,0,19,10,24,11,none,0,0,8.0,0.52,38.71,15.77
2024-06-10,Kelantan,26,6,10,2,8,2,21,3,none,0,0,7.0,0.78,37.43,15.77
2024-06-11,Kelantan,43,14,6,1,22,3,36,4,none,0,0,6.0,0.82,37.0,15.07
2024-06-12,Kelantan,55,13,18,3,21,13,30,12,none,0,0,5.0,0.54,34.86,14.63
2024-06-13,Kelantan,39,15,11,2,11,3,29,7,none,0,0,4.0,0.72,35.14,13.97
2024-06-14,Kelantan,23,4,10,0,9,1,18,4,none,0,1,3.0,0.75,28.43,12.97
2024-06-15,Kelantan,91,21,24,6,40,21,54,16,none,0,1,2.0,0.59,28.57,12.93
2024-06-16,Kelantan,48,15,4,5,24,14,18,16,none,0,0,1.0,0.37,30.29,13.3
2024-06-17,Kelantan,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,29.43,13.67
2024-06-18,Kelantan,0,0,0,0,0,0,0,0,none,0,0,135.0,0.0,26.43,12.57
2024-06-19,Kelantan,68,20,17,7,24,14,47,7,none,0,0,134.0,0.68,21.29,12.27
2024-06-20,Kelantan,62,20,12,7,23,10,43,9,none,0,0,133.0,0.68,23.71,12.2
2024-06-21,Kelantan,44,9,9,8,18,9,23,12,none,0,1,132.0,0.51,25.71,11.7
2024-06-22,Kelantan,68,14,11,11,32,12,35,21,none,0,1,131.0,0.51,26.43,11.57
2024-06-23,Kelantan,61,15,13,6,27,12,45,4,none,0,0,130.0,0.73,23.71,11.87
2024-06-24,Kelantan,69,17,22,3,27,31,33,5,none,0,0,129.0,0.47,27.57,11.5
2024-06-25,Kelantan,64,13,17,8,26,28,28,8,none,0,0,128.0,0.43,32.29,11.67
